ValueDate,Return,ZARCarry,MXNCarry,NFCIINDX Index,GSUSFCI Index,MXUSmSAUS,USDZAR Index,USDMXN Index,USDZAR_deviation,USDMXN_deviation
2002-08-09,0,-0.007352941176470562,-0.07275605726872236,0.4915866039383615,-1.7416353902445507,-1.702,0.021670578123108457,-0.004881994355915601,0.1564500000000013,0.05952499999999894
2002-08-16,0,-0.023158518518518467,-0.0083735431668025,0.38538704124276413,-1.840715973233627,-1.5629999999999988,0.008455081303279228,0.002354799180792887,0.36895000000000167,0.04527500000000195
2002-08-23,1,0.012096431734630597,0.004596427662409308,0.15764865746763343,-1.5271465220312692,-1.6319999999999997,0.024646505206265743,0.0019500875572436992,0.3501000000000012,0.06439999999999912
2002-08-30,0,0.0011028794744538661,-0.023964946794241215,0.22491716880629486,0.41534001723403496,-1.8019999999999996,-0.03047344036788769,0.00855073640633318,0.4776000000000007,0.060100000000000264
2002-09-06,1,0.012609268351095881,0.04463276836158192,0.32533613440851694,0.8491916706240866,-1.6150000000000002,-0.005307621140149454,0.003015077660977752,0.025000000000000355,0.12437500000000234
2002-09-13,0,9.460402303607118e-05,0.012395304985894473,0.5375231036488576,-0.28949234672766433,-1.5310000000000006,-0.0031403175638178593,-0.0023083109406437886,-0.09375,0.13487500000000097
2002-09-20,1,0.014745007153752265,0.23269949899654918,0.6092671678592397,1.8964054972751183,-0.04400000000000048,0.004952054972853483,0.03083552931957914,-0.11749999999999972,0.07274999999999743
2002-09-27,1,0.014344310051504383,-0.04789289981025546,0.6849367940316563,0.6944393681789991,-0.5760000000000005,-0.004571339183403889,-0.010850546338284993,-0.026250000000000995,0.3571250000000017
2002-10-04,1,0.0010224126641316111,-0.03654861051310754,0.5626065692132257,1.386895149255058,-0.8819999999999997,-0.016019729959356716,-0.0023591871750246736,0.01750000000000007,0.14525000000000077
2002-10-11,1,-0.0036149555876884287,0.053563676294082985,0.23403653570146093,-0.8804193388790706,-0.43100000000000094,-0.001238770798588815,-0.007656295108107567,-0.12875000000000014,0.07205000000000084
2002-10-18,1,-0.026513711804475815,-0.08073879267509365,0.02063271828193392,-1.6835265408788656,-0.8670000000000009,-0.010340915270900091,-0.01508351279121779,-0.09250000000000114,-0.04195000000000171
2002-10-25,1,0.007927024053193898,0.007514732831472193,-0.7682720060362712,-1.413593369838668,-0.8770000000000007,-0.024889103618940586,-0.0005667811248097016,-0.15625,-0.2173000000000016
2002-11-01,1,0.025507389278210058,0.037332670339304874,-0.9038664995617989,-1.365687551942559,-0.8089999999999993,-0.013129073627905937,0.02009045969915579,-0.3274999999999988,-0.13167499999999954
2002-11-08,0,-0.00972940799413935,-0.017912556449781847,-1.199043004916019,-1.4524657514143926,-0.8659999999999997,-0.027374536151864904,0.010539973437317834,-0.32437500000000163,0.13424999999999976
2002-11-15,0,-0.0025544998497353255,-0.003737765561178552,-1.1679888582834497,-0.60848827239423,-0.8729999999999993,-0.019387131873411942,-0.009613726014229548,-0.46749999999999936,0.25282499999999963
2002-11-22,0,-0.021739886201661784,-0.07279243969418414,-1.0904461502448397,-0.8714510930119554,-1.25,-0.014981317520655827,-0.01253857852883665,-0.463750000000001,0.11782500000000162
2002-11-29,0,0.00023691910397172222,-0.05492442676974851,-0.8170881244816586,-0.3061892363631102,-1.6470000000000002,-0.02478184571619597,0.001836892416398612,-0.39500000000000135,-0.06344999999999956
2002-12-06,0,0.022975709700723712,0.04487471861344483,-0.4450683609143097,0.3279799605487631,-1.5359999999999996,-0.008862046359767657,0.004709731481045922,-0.44437500000000085,-0.06795000000000151
2002-12-13,1,0.0020491566041884735,-0.03482264809834268,-0.10231570015050714,0.18290159868125422,-1.8010000000000002,-0.05238084207494925,-0.00530919499938562,-0.31874999999999964,0.004625000000000767
2002-12-20,1,0.013482912401506564,-0.005004084967320299,0.10125640098919747,-1.0241334842468912,-1.952,0.018065416371017252,0.0012533454901985474,-0.6249999999999982,-0.009350000000001302
2002-12-27,0,0.015651896353210626,0.03655371622116976,0.1685740474095788,0.2729730417321061,-1.8399999999999999,-0.0213400839206569,0.009773416401045251,-0.23404999999999987,0.032875000000000654
2003-01-03,0,-0.017879991918647753,-0.02408973887458643,0.23298040819682375,-1.0184560358715966,-1.8510000000000009,-0.04189155146916166,0.0076269467198449405,-0.26805000000000234,0.12737500000000068
2003-01-10,0,-0.0009257037062432305,0.09811424678581271,0.06851069861353405,-1.1386489303068157,-1.1660000000000004,0.0047325045142451935,0.013126908152065596,-0.4833499999999997,0.18062500000000092
2003-01-17,0,0.009391443605582195,0.029712249208025288,0.039622773568641,0.7387030408202476,-1.0229999999999997,0.03575134270465782,0.0043079972521777015,-0.23139999999999894,0.2849749999999993
2003-01-24,0,0.0038190863657483476,0.01239568778761968,-0.4284851999170759,1.2896950125562303,-0.9600000000000009,-0.012868369867914925,0.021458880444449015,0.164299999999999,0.24882500000000185
2003-01-31,0,-0.005294768452663079,-0.024171288206842223,-0.27164749810545197,0.34429211905237583,-1.1039999999999992,-0.027275843166529708,0.0030211850657638458,0.10085000000000122,0.39052500000000023
2003-02-07,0,0.008205745156567357,-0.00203713555385443,-0.34228163914254667,0.7714555256108502,-1.1920000000000002,-0.022457642531274847,0.008486484736290396,-0.1039500000000011,0.30219999999999914
2003-02-14,0,-2.251440922207415e-05,0.0014042022051172776,-0.23691526048558484,0.03823831610784179,-1.181000000000001,-0.0037692407720251206,-0.01968689325288165,-0.2936000000000014,0.2849499999999985
2003-02-21,1,0.0028256219745581568,-0.0025837444819527544,-0.20344012434089428,-1.1224649235192765,-1.2260000000000009,-0.03978523959492714,0.009434487895080832,-0.2684249999999988,-0.028900000000000148
2003-02-28,0,0.009418394494898008,0.01938272087059545,-0.24956007180741593,-0.5993251915656255,-1.1609999999999996,0.0039031473577656084,0.005566295744983799,-0.4525250000000014,0.03790000000000049
2003-03-07,1,0.012544483985765131,0.02500319244030158,-0.25091116122455703,0.06740277060717331,-1.0779999999999994,-0.02056901000130881,0.006063641367162424,-0.22639999999999993,0.09647499999999809
2003-03-14,0,-0.015079957824444379,-0.056971644989285974,-0.3538843615827026,0.21507635496713265,-1.3979999999999997,0.029447313866111414,-0.018899324354097233,-0.2638999999999996,0.15505000000000102
2003-03-21,1,0.03201561193197655,-0.028786577713191264,-0.5210638526535079,-1.4788015188893398,-1.9030000000000005,0.00032961600034751176,-0.01983709010531286,0.09554999999999936,-0.057949999999999946
2003-03-28,0,0.018477297776240853,-0.0025844714075847763,-0.9082141535276673,0.08692274106512338,-2.093,-0.030463852388994246,0.00012135299266705516,0.15390000000000015,-0.2795500000000004
2003-04-04,0,0.007405364114751345,-0.021574884761203283,-1.1513770007858806,-0.8047957821783077,-2.3209999999999997,-0.00532410409052425,-0.0013479762577124042,-0.118949999999999,-0.20809999999999995
2003-04-11,0,-0.008888514438570083,-0.007303746654772514,-1.4551789833961637,0.09896386813841267,-2.2889999999999997,-0.024550079577569456,-0.011127214028686128,-0.11769999999999925,-0.13585000000000136
2003-04-18,0,0.0005206673042184029,-0.06095197978096056,-1.3623851351753111,-2.0220942015913628,-2.7279999999999998,-0.026963948789320916,-0.010175857553229847,-0.2989999999999986,-0.14610000000000234
2003-04-25,0,-0.0021346870718679245,-0.048909224121174155,-1.7152345850710646,-1.0422468476048747,-3.035,-0.05332110554973151,-0.012313478767953752,-0.3874999999999993,-0.16852499999999893
2003-05-02,0,0.0012133080738201407,-0.0837316060872847,-1.3613214614419604,-2.2015624971805745,-3.5790000000000006,0.02871337117298717,-0.01958194053306134,-0.6109499999999999,-0.2396250000000002
2003-05-09,1,-0.014584573518156119,-0.01479015819635543,-1.082015899286329,-1.2437049106255575,-3.5280000000000014,-0.02563789885152644,-0.007549837783637112,-0.1923249999999994,-0.355125000000001
2003-05-16,1,0.009158576051779832,0.04143155694879841,-0.6465026984220414,-1.152727350964997,-3.375,0.04969309168372698,0.013886869377103523,-0.23555000000000081,-0.29774999999999885
2003-05-23,1,-0.03222909918866057,-0.10978444455592917,-0.2694491860060949,-0.1518021788541481,-3.7300000000000004,0.02249429389885628,-0.006403956775056499,0.2822750000000003,-0.026374999999999815
2003-05-30,0,-0.029060905295248185,0.010312957884059282,0.07308976758208983,-0.7900210653284669,-3.412,0.024725482162980233,0.006282518967043344,0.4592999999999998,-0.026900000000001256
2003-06-06,1,-0.026870527740805228,0.05332540021940013,0.29752434904610564,-0.7813766906805004,-2.8889999999999993,-0.0019690286917260808,0.038336577729713175,0.5162750000000003,0.08767499999999906
2003-06-13,1,-0.030990986778270058,-0.07133148576371107,0.3993449617640196,-1.2648100070237536,-3.0279999999999996,-0.0368495220012689,-0.01902390471123518,0.3628750000000007,0.476424999999999
2003-06-20,1,-0.013741102666184002,-0.009865044668314171,0.41832324920021113,1.0242410279086893,-2.966000000000001,0.006645814078305069,-0.004485602956525664,-0.11315000000000008,0.1389250000000004
2003-06-27,0,-0.07504495357854968,-0.05922328233284069,0.2450257824404925,1.2198704368930018,-2.6609999999999996,-0.05355585822307312,-0.012277972217941384,-0.0769750000000009,0.04267500000000091
2003-07-04,0,0.024981485399915515,0.07670489327837426,0.21083801367575913,-0.21273583040415878,-2.474,-0.0018702830914369465,0.0023098032501207184,-0.4748750000000008,-0.1401249999999994
2003-07-11,0,0.012773369460034711,0.021036672036387705,0.11758490697737924,0.003676262517387381,-2.4619999999999997,0.004193771415528599,-0.0020628825630394023,-0.3243499999999999,-0.12582500000000074
2003-07-18,0,-0.0379259825466588,-0.09033874709976786,0.29279852849582877,1.2186023908217818,-2.6510000000000007,0.014058782523373434,-0.0029817480478627556,-0.1283000000000003,-0.05964999999999954
2003-07-25,0,-0.03426997537011067,-0.005876591576885248,0.12570169638566042,0.06023679656908456,-2.4209999999999985,-0.034340188130703726,0.009981640256319682,0.06232500000000041,-0.04782500000000134
2003-08-01,0,-0.02372137666255314,-0.02688834154351416,0.45283336886718206,2.2972653116759214,-2.3789999999999996,0.0037907856823571288,0.008742140433005158,-0.1244500000000004,0.09479999999999933
2003-08-08,0,-0.001727528089887631,-0.003859945159248923,0.6672873754695712,-0.25151317236406007,-2.384999999999999,-0.018864914475859442,0.006475684736466969,-0.06257500000000071,0.16735000000000078
2003-08-15,0,0.01713634509053552,-0.04387320812247253,0.7807801085121963,0.31637663305276487,-2.7139999999999995,-0.0027671207585746476,0.005165600428941584,-0.1799249999999999,0.20017500000000155
2003-08-22,0,0.02612905456808945,0.026995903000775368,0.7284236249541912,-0.46818599146798817,-2.7810000000000006,0.014590705414596662,0.01042538794166466,-0.13564999999999916,0.19637499999999974
2003-08-29,0,0.005486358244365164,-0.09774873851727273,0.7653113913017839,-0.7491460474413578,-3.2749999999999995,-0.013691914567337437,0.01816798334966043,0.06834999999999969,0.22930000000000028
2003-09-05,0,0.005282138595809283,0.040486604048660446,0.5987468700134607,-1.0254228355546637,-3.1450000000000005,0.01133580452647679,-0.015384182036890123,-0.028399999999999537,0.34665000000000035
2003-09-12,0,-0.018923784756951445,0.011278281842195703,0.40067071342372534,-0.23071546564770803,-2.9540000000000006,-0.015843918151259122,0.007795740865391591,0.09285000000000032,0.06985000000000063
2003-09-19,0,-0.02967403420058179,-0.00461091173397532,0.13029556550720978,-1.5074059876810213,-2.7560000000000002,-0.004323537346381319,-0.009342655422368635,-0.04332499999999939,0.10585000000000022
2003-09-26,0,-0.014373170082512599,-0.034593706501152455,-0.07318191110578912,0.9299166719479492,-2.8050000000000006,-0.026989550178515474,0.011277465029403983,-0.06875000000000142,-0.05339999999999989
2003-10-03,0,-0.037480279147775075,0.07192663152669754,-0.21772883450413105,-0.6494886902400724,-2.237,-0.031048893745566648,0.019365884372978943,-0.2240000000000002,0.06577500000000036
2003-10-10,1,-0.0285144713526283,-0.008842337375964515,-0.3909974955736952,-0.6444733960162355,-2.0840000000000005,-0.0013506913568824392,-0.006470781441910435,-0.37814999999999976,0.29892500000000055
2003-10-17,0,-0.038866679840095064,-0.06445082204275976,-0.4408081749768743,0.2240534543614986,-2.1179999999999994,0.0304606427186983,0.003103879658765943,-0.24702499999999983,0.14822500000000005
2003-10-24,0,-0.004491396761133415,0.1956149529154383,-0.6889184487257709,-0.06701177540938168,-1.2669999999999995,-0.037600809993219304,-0.006915771274439483,0.08095000000000052,0.14352500000000035
2003-10-31,0,-0.024988879710237,-0.07404829149926428,-0.3270593036291138,-0.4305275859974924,-1.4820000000000002,-0.008087369836810514,-0.013115903643948887,-0.13405000000000022,-0.009550000000000836
2003-11-07,0,0.006680244399185353,-0.0345827515841477,-0.41021967517579305,0.5950896085711371,-1.6840000000000002,0.0075842755831076495,-0.0033548383368504015,-0.1205500000000006,-0.18172500000000014
2003-11-14,0,-0.033535647810957525,0.0618088775169654,-0.2045037607460747,-1.0900238388670147,-1.198999999999999,-0.04090342833018095,0.013357489174782248,-0.040625000000000355,-0.15597499999999975
2003-11-21,0,-0.04756083264950661,0.037508119774531945,-0.23475099383995068,0.30914976632260804,-0.7360000000000007,-0.025064499791366088,0.007202558057061682,-0.30727499999999974,0.04752500000000026
2003-11-28,0,-0.06910133103581673,0.014137701209783415,0.0658717638148536,-0.28190070833216924,-0.2729999999999988,-0.02352029520243633,0.011928922736410311,-0.33674999999999944,0.15722499999999862
2003-12-05,1,0.034168823073872145,-0.02112998625853857,-0.03227850259991719,-0.7962667258579829,-0.5600000000000005,-0.01915740171616965,-0.016128846045598257,-0.3772750000000009,0.28317499999999995
2003-12-12,0,0.12279003506721198,-0.00014241536458337034,0.032862976483814164,-0.19878133448185853,-1.2329999999999997,0.010796881681885008,0.0029356822038733494,-0.36142500000000055,0.021924999999999528
2003-12-19,0,0.010784871899145898,0.0737206226472682,-0.06464500257163751,-0.9391343298176648,-0.9369999999999994,0.08623149757581455,-0.001080506742680508,-0.11465000000000014,0.01022500000000015
2003-12-26,0,0.02898387460169327,0.019159338993329333,-0.2177383238089323,-0.4120933515105654,-1.016,-0.03955487998630001,-0.004240163131713311,0.5513000000000012,-0.01764999999999972
2004-01-02,0,-0.024867451789987283,-0.02900760519905532,-0.18841985063870242,-0.18538993682855087,-1.013,-0.02325387120146135,-0.012677569243258788,0.19197500000000023,-0.059149999999998926
2004-01-09,0,0.006752313589632575,-0.0691127750435665,-0.39651667393924167,-1.8107484046781845,-1.4159999999999995,0.017582970418027605,-0.024869040352797876,-0.023274999999999935,-0.14814999999999934
2004-01-16,1,0.07712282937709114,-0.03742028389220342,-0.4636380202049281,-0.012824807525062553,-2.0820000000000007,0.07963560000638986,-3.2354606489964304e-05,0.03729999999999922,-0.3809749999999994
2004-01-23,0,0.006226797414621732,0.009211173088842006,-0.6750830589628665,0.14445325930949346,-2.0809999999999986,-0.0032117866854167345,0.005644547608533095,0.5232500000000009,-0.26552500000000023
2004-01-30,0,-0.018976364063969853,-0.00425649061877964,-0.2661727161240703,0.9641473438495963,-1.9720000000000004,-0.02268528283108358,0.014566870099895574,0.4379500000000007,-0.09052499999999775
2004-02-06,0,-0.0022025441632580467,0.03515450543374232,-0.39963263444276526,-0.4511500384050973,-1.7919999999999998,-0.015965443960149216,0.0037312550198217173,0.152825,0.1567500000000006
2004-02-13,1,0.011247259512868979,0.005115667502157084,-0.2089233654840363,-0.2886447720848429,-1.8419999999999996,-0.050764852900146554,-0.016911602240251865,-0.08002500000000001,0.21300000000000097
2004-02-20,0,-0.004618148879616313,-0.0024732743290475367,-0.2786239917700306,0.829610489652218,-1.8229999999999986,0.010389976449512985,-0.00013261052992781522,-0.48939999999999984,-0.038175000000000736
2004-02-27,0,0.04203962286669061,0.01245850579894281,0.07748789783737106,-0.06528131579294534,-2.0439999999999987,-0.013840688191626233,0.010105756863236658,-0.2597750000000003,-0.05747500000000194
2004-03-05,0,0.005368647100930657,0.016292248532685738,0.0026720295514394287,-0.5966993486427807,-2.0009999999999994,-0.003867074305501634,-0.013662726151650949,-0.2151000000000005,0.05197499999999877
2004-03-12,1,0.017116411534353837,0.00820471970526726,0.09734851360863654,1.6283763882854994,-2.08,0.02216683069816523,0.0019796780917150088,-0.12197499999999994,-0.08862499999999862
2004-03-19,0,0.0022820502051046354,0.0018369644656015538,0.11048256924444544,0.06054339911108242,-2.0869999999999997,-0.021337087116916793,-5.932456700533039e-05,0.12385000000000002,-0.010124999999998607
2004-03-26,0,-0.006942310378544536,-0.013742113564668812,0.04343038687962121,0.5141178664632823,-2.1069999999999993,-0.01659782839547913,0.011824052519055571,-0.04445000000000032,-0.005124999999999602
2004-04-02,1,-0.012842333281757878,-0.05323551166463425,0.28024198147860024,-0.6011413801129312,-2.2819999999999983,-0.02345331966909003,0.004020173632638434,-0.12569999999999926,0.13030000000000186
2004-04-09,0,0.006853804502707339,-0.002512668918918881,0.24120426847618756,0.5185869237533979,-2.3419999999999987,-0.024012162685968837,0.0021204551264667635,-0.24450000000000038,0.17529999999999824
2004-04-16,0,-0.008590311487241875,-0.026819923371647625,0.5034412650391534,1.2553043513973978,-2.4079999999999995,0.027531183997497086,0.0052584714018149925,-0.33292499999999947,0.1503749999999986
2004-04-23,0,-0.033317155337311166,-0.05381302475312111,0.3837375991807875,0.42608199096374477,-2.421999999999999,0.047827722615613605,0.0037331073942903385,-0.018149999999999444,0.15942499999999882
2004-04-30,0,-0.003913171884229127,-0.018965517241379404,1.0602319689935285,1.5399168393547675,-2.4779999999999998,0.03135828582381434,0.007518584324902869,0.35672499999999996,0.13654999999999795
2004-05-07,1,-0.04110888740641916,-0.0710720562390158,0.8385091780410976,1.6547405656125362,-2.5039999999999996,0.005051524769225731,0.013148955797511044,0.5255749999999999,0.18047500000000127
2004-05-14,1,0.05561052533935218,0.022123000857676267,0.9495439606608845,0.7053647690029815,-2.775999999999998,-0.04460490474813646,-0.006004438020295958,0.42244999999999955,0.28147500000000036
2004-05-21,1,-0.009798034534776345,-0.0026900960043437783,0.6228009542092006,-0.4136433797743976,-2.719999999999999,-0.000371126372788108,0.0024212405195500955,-0.07005000000000017,0.1305499999999995
2004-05-28,1,-0.013799733767194233,0.002152932442464728,0.6738481225357713,-1.6381403939171302,-2.6179999999999986,-0.03703008246227955,-0.0158898049331877,-0.1368999999999998,0.10637499999999989
2004-06-04,0,-0.00901360289155173,-0.038299133269130925,0.25974872524461545,0.26991792660245023,-2.712999999999999,-0.008160162514810256,-2.631613574011477e-05,-0.36770000000000014,-0.12612500000000004
2004-06-11,0,-0.0056298807433864395,-0.030092949211729114,0.09951884836229952,-0.23432371764514923,-2.7929999999999993,0.006321815827338872,-0.004346897500668407,-0.2916750000000006,-0.10897499999999916
2004-06-18,0,0.001856812370631955,0.005877058294064819,-0.09585726335468384,-0.15582435461829303,-2.7829999999999995,-0.020625682720756676,-0.0039507202973473165,-0.09917500000000068,-0.10329999999999906
2004-06-25,0,-0.025430680885972334,0.012790820086324928,-0.1846302677055662,-0.1490315598791703,-2.5669999999999984,-0.014849650994513443,-0.000873235392412835,-0.16775000000000073,-0.09727499999999978
2004-07-02,0,0.0013093901982792477,0.054934774699859634,0.06374816475139984,-0.14158461909757328,-2.363999999999999,-0.03285749627324186,0.008204089217613168,-0.16500000000000004,-0.03827499999999873
2004-07-09,0,-0.008842393673329618,0.002512562814070307,0.07113778073095722,0.5310658710024828,-2.296999999999999,-0.006568815290670838,0.002625486154309092,-0.30954999999999977,0.08122499999999988
2004-07-16,0,-0.01305208267889646,0.004643962848297267,0.4218472028971339,0.02499419844863836,-2.1950000000000003,-0.021958796312644833,-0.007901899079084288,-0.2525500000000003,0.11429999999999829
2004-07-23,0,-0.012062956538345215,-0.03810502115586867,0.3289973692334348,1.4497002456447279,-2.2750000000000004,0.041472828285432195,0.0019518691180151699,-0.26717499999999994,0.00692499999999896
2004-07-30,0,-0.044620564119912,-0.0071194284116046225,1.1206475471984716,0.061168164228952805,-2.025999999999998,0.0072159640907678855,-0.004100455832080067,0.10235000000000039,0.024200000000000443
2004-08-06,0,0.01885042742248233,0.07523880253015425,0.8909999011048058,0.2081491246117745,-1.8439999999999994,-0.024698196969745453,-0.002508575200045236,0.17897500000000033,-0.035850000000001714
2004-08-13,0,-0.10907375841924949,-0.016695643889775402,1.0661352272261393,0.11630785945567836,-1.255,0.05514464926029625,-0.002802291102112249,-0.005650000000000155,-0.04297500000000021
2004-08-20,0,0.024054535998216497,0.004723150704839529,0.6639929147254371,-1.1770672956889487,-1.3649999999999993,0.013006916811277108,-0.005321692236514202,0.338025,-0.03937499999999794
2004-08-27,0,-0.07632729317443909,-0.011041199585352324,0.8574473844094596,0.1819154648063695,-0.9899999999999993,0.025323515730557782,0.004174305060943746,0.29977500000000035,-0.07942500000000052
2004-09-03,0,-0.0017084617952594083,-0.02405967384150376,0.3703962365789131,0.10795505160160436,-1.08,-0.01932188669744755,0.008130836890704292,0.38699999999999957,0.009949999999999903
2004-09-10,1,0.0015933590369028305,0.02425317214506939,0.24862302615867915,-0.8539830876780672,-0.9909999999999988,-0.01221008973327511,0.00711530880197291,0.1460000000000008,0.12187500000000107
2004-09-17,0,-0.0032012883712707607,0.5642207428000097,0.03111222175437261,-0.27625545783437633,1.3390000000000004,-0.0027355198878656123,-0.012944068842168213,-0.05214999999999925,0.19337499999999963
2004-09-24,0,-0.027859873113448952,-0.008325018707907472,-0.10824873195858518,0.4135851579694231,1.4269999999999987,-0.01983625415120079,-0.004741335403870947,-0.08094999999999963,0.005000000000000782
2004-10-01,1,0.0134576408593432,0.016884137714195946,0.007897787926408033,-0.33490334889037976,1.467999999999999,0.0076329142808382175,-0.008319676507179784,-0.1953750000000003,-0.06725000000000136
2004-10-08,0,0.03937684985201173,-0.05366087440479872,-0.03565345970856492,0.2015347325928646,0.9239999999999995,0.008407737875092842,-0.009269253850504974,-0.056699999999999307,-0.15487500000000054
2004-10-15,0,-0.032805495160949105,-0.026873376570336394,0.2583378806468726,0.6280706800287839,0.9299999999999997,-0.01898468834657944,0.017209427711064085,0.04190000000000005,-0.20645000000000024
2004-10-22,0,-0.01133922177130553,0.007890142358313312,-0.1161620538263079,0.08994499788061217,1.033999999999999,-0.043842114697848274,0.0039646112810854785,-0.07072500000000037,0.08910000000000018
2004-10-29,1,-0.016137470320737535,-0.002365168726473188,0.557149529585431,-1.4911565388656476,1.1000000000000005,-0.010318964324631167,0.0007684009607574088,-0.3100500000000004,0.1494750000000007
